0.159622 -0.0423908
0.522021 -0.511513
0.673326 -0.467015
0.882384 -0.784408
1.06879 -0.991727
1.26883 -1.08021
1.52734 -1.24443
1.68393 -1.41522
1.74706 -1.64784
1.89019 -1.84052
2.0298 -2.0921
2.01294 -2.48281
1.9571 -2.70906
1.81831 -3.02882
1.63708 -3.1992
1.39252 -3.31992
1.01476 -3.27787
0.730398 -3.25272
0.345935 -3.17368
0.0572003 -3.17887
-0.316815 -3.02226
-0.43036 -3.10209
-0.76717 -3.12194
-1.03986 -3.01368
-1.32054 -2.95762
-1.60293 -2.92209
-1.79883 -2.76384
-1.96064 -2.57751
-2.03274 -2.27113
-1.96552 -1.94975
-1.79277 -1.72201
-1.66309 -1.45236
-1.58083 -1.27813
-1.32825 -1.05381
-1.07797 -0.91734
-0.870695 -0.69144
-0.645566 -0.546951
-0.489389 -0.416269
-0.280923 -0.198766
-0.0655973 -0.103633
0.0598698 0.103606
0.256343 0.190933
0.549507 0.399171
0.699586 0.571798
0.791476 0.756247
1.0416 0.991464
1.22572 1.08277
1.39375 1.27146
1.31492 2.47935
1.0165 2.84336
0.736928 2.90507
0.524088 2.96041
0.208553 2.96225
-0.161373 2.89113
-0.350276 2.99633
-1.39906 2.66851
-1.6836 2.54719
-1.83298 2.34299
-1.9011 2.18995
-1.90776 1.96095
-1.77245 1.63759
-1.60014 1.4704
-1.5047 1.31236
-1.40697 1.22549
-1.23225 1.02724
-1.01046 0.904823
-0.857314 0.712062
-0.694559 0.558461
-0.54256 0.4541
-0.391482 0.311319
-0.261886 0.21067
-0.118303 0.0113386
0.113326 0.00210947
0.264994 -0.231819
0.470593 -0.358927
0.616799 -0.479447
0.795288 -0.632202
0.899931 -0.814794
1.42764 -1.37698
1.59205 -1.47707
1.8894 -1.9465
1.80867 -2.09113
1.81473 -2.44892
1.62422 -2.57494
1.37981 -2.63314
1.22694 -2.80614
1.0345 -3.03633
0.891277 -3.08737
0.590915 -3.07831
0.356146 -3.0488
0.129706 -3.00588
-0.194916 -2.97531
-0.362106 -2.98545
-0.598081 -2.9849
-0.842085 -2.9801
-1.05454 -2.91175
-1.34615 -2.81532
-1.46188 -2.83536
-1.73971 -2.20592
-1.91194 -1.81461
-1.7187 -1.71346
-1.5058 -1.38369
-1.13173 -0.978751
-0.999113 -0.823536
-0.798185 -0.560831
-0.624402 -0.358905
-0.511775 -0.366324
-0.32789 -0.320743
-0.115025 -0.142056
0.0570762 -0.0523712
0.202319 0.175932
0.45245 0.217122
0.588698 0.435017
0.74448 0.602663
0.966033 0.758742
0.979482 0.865605
1.20205 0.934008
1.35541 1.24004
1.76155 1.50531
1.74679 1.50827
1.71828 2.08823
1.65116 2.44094
1.57954 2.61013
1.41455 2.7453
1.18351 2.90901
0.949747 2.93789
0.680525 2.99512
0.447809 2.99487
0.221246 2.97285
0.0438397 2.93206
-0.263547 2.95837
-0.458201 2.93162
-0.682009 2.92977
-0.942035 2.86725
-1.04665 2.7113
-1.4075 2.67245
-1.60728 2.53708
-1.77389 2.46504
-1.95951 2.21855
-1.90987 1.92206
-1.81473 1.72555
-1.58158 1.48942
-1.44505 1.31306
-1.31087 1.21692
-1.21556 0.998596
-1.0263 0.855887
-0.847644 0.766745
-0.736437 0.674502
-0.523996 0.477732
-0.326699 0.237858
-0.105208 0.081482
-0.0198456 -0.0261254
0.150717 -0.143847
0.369986 -0.269036
0.603135 -0.390648
0.75437 -0.576861
0.986893 -0.743078
1.08445 -0.907453
1.21774 -1.1174
1.44083 -1.30462
1.59473 -1.36803
1.66776 -1.52956
1.75558 -1.81622
1.80249 -2.07239
1.03784 -2.88076
0.869846 -3.0244
0.594482 -2.9301
0.32575 -3.06458
0.107004 -3.00002
-0.191498 -2.96802
-0.549773 -3.03502
-0.760011 -2.9839
-0.945827 -2.87369
-1.20913 -2.78207
-1.49379 -2.68165
-1.58521 -2.57365
-1.75952 -2.56879
-1.84305 -2.37436
-1.81115 -2.09819
-1.82459 -1.79423
-1.63894 -1.53453
-1.54602 -1.44489
-1.4466 -1.31776
-1.23305 -0.912178
-1.03579 -0.776018
-0.785799 -0.567805
-0.568821 -0.597177
-0.368676 -0.376225
-0.196457 -0.234372
-0.0479149 -0.0968744
0.0804339 0.0849072
0.312648 0.256754
0.570465 0.333712
0.619778 0.598612
0.788913 0.663675
1.13127 0.827229
1.21807 0.975311
1.38475 1.15773
1.53361 1.34635
1.67528 1.61424
1.90769 1.78151
1.93469 1.91951
1.76847 2.13343
1.81615 2.4032
1.58141 2.56266
1.4133 2.5799
1.09481 2.6623
1.05878 2.94929
0.704683 2.9934
0.585864 3.06608
0.271199 2.86594
-0.103217 2.87595
-0.395413 2.90308
-0.451839 2.99166
-0.756384 2.83766
-0.922121 2.91691
-1.21297 2.80984
-1.40054 2.7259
-1.43885 2.666
-1.73781 2.59331
-1.8378 2.32926
-1.87198 2.10386
-1.6722 1.68548
-1.5401 1.45393
-1.4584 1.2999
-1.44172 1.24511
-1.2378 1.0837
-0.994423 0.875575
-0.756322 0.693725
-0.592889 0.566788
-0.388837 0.331769
-0.262454 0.152078
-0.0565301 0.0192423
0.0957478 -0.0753945
0.276149 -0.164149
0.480338 -0.348714
0.663473 -0.521363
0.80073 -0.609795
1.0835 -0.792811
1.17687 -0.966033
1.3325 -1.13405
1.46592 -1.27034
1.5987 -1.45782
1.73021 -1.7671
1.85011 -1.89576
1.80047 -2.24672
1.72356 -2.47746
