-0.00101836 -2.97296
-0.0495615 -2.97489
-0.0987516 -2.97664
-0.147592 -2.97769
-0.195984 -2.97808
-0.244957 -2.97799
-0.292358 -2.97741
-0.340319 -2.97621
-0.388471 -2.97419
-0.435858 -2.97137
-0.483542 -2.96774
-0.530141 -2.96349
-0.576693 -2.95855
-0.623417 -2.95298
-0.67038 -2.94683
-0.715697 -2.94025
-0.762015 -2.93284
-0.808837 -2.92461
-0.854855 -2.91576
-0.900299 -2.90627
-1.05283 -2.88648
-1.10143 -2.87332
-1.1489 -2.85857
-1.19595 -2.84272
-1.24231 -2.82485
-1.28815 -2.80513
-1.33389 -2.78431
-1.37879 -2.7607
-1.42308 -2.73546
-1.46622 -2.70854
-1.5083 -2.67998
-1.5488 -2.64983
-1.58745 -2.61795
-1.62439 -2.58449
-1.65981 -2.54946
-1.69358 -2.51299
-1.72322 -2.47314
-1.74967 -2.43126
-1.77301 -2.3867
-1.79081 -2.34547
-1.80961 -2.2939
-1.82234 -2.24561
-1.8301 -2.19912
-1.83789 -2.15313
-1.83729 -2.10649
-1.83703 -2.05938
-1.83232 -2.01184
-1.8219 -1.96404
-1.81399 -1.91782
-1.79992 -1.87027
-1.78513 -1.82345
-1.76398 -1.78064
-1.74325 -1.73419
-1.72075 -1.68878
-1.69591 -1.64398
-1.66902 -1.59997
-1.64176 -1.55538
-1.61264 -1.51216
-1.58277 -1.46914
-1.55137 -1.42739
-1.51823 -1.38677
-1.48467 -1.34643
-1.45067 -1.30615
-1.41608 -1.26646
-1.38061 -1.22788
-1.34455 -1.19021
-1.3083 -1.15293
-1.27206 -1.11556
-1.23533 -1.07929
-1.19783 -1.04342
-1.16029 -1.00754
-1.12284 -0.971562
-1.08569 -0.935083
-1.0482 -0.899091
-1.00988 -0.864108
-0.971444 -0.829481
-0.933599 -0.794845
-0.89509 -0.760716
-0.856248 -0.726896
-0.816104 -0.693951
-0.775907 -0.661299
-0.736645 -0.628102
-0.697403 -0.594945
-0.658249 -0.56254
-0.619343 -0.530446
-0.580389 -0.498375
-0.541932 -0.466102
-0.503817 -0.433851
-0.46573 -0.402338
-0.427681 -0.371541
-0.389448 -0.341309
-0.378126 -0.332231
-0.341111 -0.30162
-0.282258 -0.249548
-0.244795 -0.219088
-0.208503 -0.189744
-0.171621 -0.159758
-0.133661 -0.128636
-0.0965001 -0.0983568
-0.0578645 -0.0671119
-0.0204876 -0.0365597
0.0176292 -0.00502908
0.0540722 0.0250068
0.0911884 0.0557206
0.12939 0.0870778
0.165403 0.116207
0.203208 0.146393
0.239508 0.175118
0.278538 0.206259
0.315854 0.236037
0.352985 0.265537
0.391017 0.29574
0.429358 0.326379
0.467326 0.35678
0.505368 0.387131
0.54417 0.418085
0.583596 0.449821
0.650574 0.529454
0.689257 0.565042
0.708988 0.582322
0.746749 0.615221
0.784909 0.648635
0.823235 0.682365
0.86116 0.715522
0.899435 0.748611
0.936864 0.780668
0.974592 0.813016
1.01284 0.845927
1.05063 0.878306
1.08912 0.911423
1.12672 0.944252
1.1645 0.977924
1.20189 1.01203
1.23857 1.04604
1.27583 1.08118
1.31231 1.11641
1.34854 1.15244
1.38456 1.18924
1.41958 1.22587
1.45297 1.26172
1.48658 1.29907
1.51926 1.33693
1.55183 1.37595
1.58255 1.41437
1.61193 1.45376
1.6724 1.52932
1.70174 1.56845
1.72475 1.60868
1.74524 1.6524
1.76625 1.69679
1.7845 1.74159
1.79838 1.77042
1.82103 1.82974
1.83539 1.87649
1.84696 1.92422
1.85543 1.96325
1.86343 2.02195
1.86602 2.07123
1.86549 2.12079
1.86175 2.17041
1.85357 2.21951
1.84072 2.26772
1.82555 2.31519
1.80622 2.36124
1.78365 2.40632
1.75758 2.44943
1.72725 2.48948
1.69314 2.52734
1.6576 2.56417
1.61989 2.5992
1.58053 2.63198
1.54004 2.66245
1.49739 2.69035
1.45391 2.71689
1.40982 2.74247
1.36413 2.76415
1.31827 2.7854
1.27199 2.80633
1.22486 2.82556
1.17742 2.84316
1.13012 2.85867
1.0828 2.87355
1.03501 2.88679
0.987107 2.89897
0.938961 2.90937
0.891322 2.91967
0.843522 2.92919
0.795583 2.93748
0.747151 2.94539
0.698193 2.95072
0.649392 2.95434
0.600571 2.95851
0.551559 2.96261
0.502017 2.96616
0.452465 2.96855
0.403758 2.96999
0.355344 2.97274
0.307223 2.97594
0.259833 2.9787
0.212633 2.98184
0.165894 2.98401
0.119342 2.98742
0.0729089 2.99044
0.0266978 2.99377
-0.0198358 2.99689
-0.0658529 2.99852
-0.112055 2.9996
-0.157628 3.0001
-0.203795 3.00059
-0.249694 3.00091
-0.295611 3.0008
-0.34156 2.99944
-0.376914 2.9966
-0.429814 2.99619
-0.452333 2.99405
-0.496051 2.98994
-0.539725 2.98522
-0.608917 2.97694
-0.653036 2.96877
-0.691774 2.96464
-0.732963 2.95959
-0.776895 2.95272
-0.820643 2.94521
-0.864638 2.93607
-0.90851 2.92626
-0.952868 2.91544
-0.995076 2.90504
-1.03346 2.89338
-1.07236 2.87744
-1.11329 2.86197
-1.15465 2.84631
-1.19679 2.82866
-1.24188 2.81671
-1.28275 2.80069
-1.32201 2.78057
-1.36193 2.75949
-1.40234 2.73828
-1.44184 2.72109
-1.47865 2.69807
-1.51696 2.6749
-1.54793 2.65536
-1.58979 2.62181
-1.62435 2.59473
-1.65663 2.56387
-1.68568 2.53011
-1.71577 2.49448
-1.74409 2.45679
-1.76709 2.41907
-1.79228 2.37971
-1.81401 2.33783
-1.83335 2.29433
-1.84876 2.2496
-1.86042 2.2037
-1.86917 2.15673
-1.87388 2.1093
-1.87386 2.06108
-1.87063 2.01255
-1.86457 1.96423
-1.85483 1.91651
-1.84234 1.86967
-1.8287 1.82859
-1.81142 1.78393
-1.78988 1.73592
-1.77589 1.70531
-1.75009 1.65832
-1.72963 1.62034
-1.71374 1.59459
-1.68747 1.55568
-1.66417 1.52195
-1.64625 1.4957
-1.61621 1.45858
-1.59577 1.42789
-1.57488 1.40676
-1.54394 1.36782
-1.52086 1.33312
-1.49564 1.31493
-1.46607 1.27558
-1.43784 1.24352
-1.41763 1.22046
-1.38174 1.18111
-1.34821 1.14431
-1.31617 1.1112
-1.29039 1.08462
-1.25404 1.04912
-1.22029 1.017
-1.19265 0.992152
-1.15425 0.960146
-1.11455 0.923388
-1.08986 0.902868
-1.05057 0.870372
-1.01541 0.837428
-0.992786 0.816066
-0.956315 0.783072
-0.917671 0.748374
-0.884958 0.717232
-0.861062 0.693932
-0.819888 0.660567
-0.786568 0.63049
-0.759202 0.607278
-0.718134 0.572833
-0.683961 0.543741
-0.660329 0.523408
-0.623192 0.492068
-0.582988 0.457461
-0.549083 0.429321
-0.522297 0.407162
-0.485393 0.376783
-0.451968 0.348679
-0.414449 0.317947
-0.3905 0.298393
-0.352505 0.268099
-0.31242 0.23359
-0.278148 0.206578
-0.254772 0.18635
-0.213704 0.151651
-0.174907 0.120314
-0.150131 0.100999
-0.106585 0.0685774
-0.0682009 0.0374609
-0.0320984 0.0110006
-0.00376655 -0.0116031
0.0404256 -0.0439751
0.0662402 -0.0625875
0.104961 -0.093817
0.147868 -0.125823
0.16904 -0.142216
0.214379 -0.179203
0.253215 -0.210204
0.277586 -0.230405
0.319239 -0.265064
0.35725 -0.296941
0.391777 -0.326812
0.423644 -0.353511
0.462921 -0.385881
0.49132 -0.410036
0.533089 -0.446385
0.567734 -0.476537
0.595542 -0.501395
0.63833 -0.538353
0.673611 -0.568587
0.701819 -0.593057
0.743151 -0.629736
0.767565 -0.651711
0.8059 -0.686165
0.848137 -0.722066
0.880519 -0.752431
0.911572 -0.779553
0.9487 -0.812925
0.971098 -0.832793
1.00867 -0.866533
1.04845 -0.904391
1.07335 -0.923851
1.11059 -0.963132
1.14754 -0.998801
1.17979 -1.02847
1.20746 -1.05274
1.24938 -1.09104
1.28281 -1.12318
1.31004 -1.14913
1.35187 -1.19004
1.38571 -1.22417
1.41094 -1.25144
1.44893 -1.29416
1.47989 -1.33009
1.50254 -1.35588
1.53773 -1.39989
1.57032 -1.4408
1.5989 -1.47866
1.62079 -1.50955
1.65287 -1.55615
1.67882 -1.59609
1.69839 -1.62835
1.72621 -1.6768
1.74783 -1.718
1.76372 -1.75184
1.78736 -1.80268
1.80198 -1.8469
1.81311 -1.88194
1.82667 -1.93521
1.83517 -1.97993
1.83942 -2.01164
1.84323 -2.0662
1.8422 -2.11626
1.83833 -2.16189
1.83213 -2.20266
1.82141 -2.25205
1.81245 -2.28277
1.7958 -2.33016
1.77357 -2.38012
1.75551 -2.41252
1.73406 -2.44485
1.71079 -2.47485
1.68448 -2.50433
1.63784 -2.56356
1.60224 -2.59483
1.56545 -2.62448
1.52762 -2.6526
1.48894 -2.67893
1.44919 -2.70332
1.40902 -2.72699
1.36716 -2.7478
1.32444 -2.76706
1.28138 -2.78528
1.23771 -2.8021
1.19382 -2.81831
1.14925 -2.8326
1.10413 -2.84542
1.05829 -2.85695
1.02637 -2.86495
0.982315 -2.8753
0.937692 -2.88492
0.894244 -2.89358
0.850015 -2.90177
0.806136 -2.90928
0.762126 -2.91607
0.718281 -2.9219
0.674857 -2.92678
0.629907 -2.93128
0.584802 -2.93546
0.538318 -2.93939
0.492071 -2.94292
0.445488 -2.94623
0.399608 -2.94937
0.353251 -2.95245
0.306733 -2.95551
0.261887 -2.95841
0.217408 -2.96115
0.173342 -2.96374
0.128482 -2.96635
0.0843136 -2.96895
0.0408911 -2.97133
-0.00353994 -2.97332
-0.0479949 -2.97488
-0.0910332 -2.97602
-0.134624 -2.97687
-0.178536 -2.97737
-0.220599 -2.9774
-0.261864 -2.97698
-0.303107 -2.9761
-0.345085 -2.97482
-0.387585 -2.97314
-0.430922 -2.97097
-0.472488 -2.9683
-0.513867 -2.965
-0.555255 -2.96113
-0.59773 -2.95664
-0.639683 -2.9517
-0.68256 -2.94602
-0.724906 -2.93978
-0.768012 -2.93281
-0.809883 -2.92545
-0.852237 -2.91749
-1.01243 -2.89836
-1.05653 -2.8869
-1.09989 -2.87445
-1.14306 -2.86055
-1.18587 -2.84513
-1.22881 -2.82862
-1.27118 -2.81047
-1.31304 -2.79088
-1.35432 -2.76977
-1.39506 -2.74705
-1.43529 -2.72289
-1.47499 -2.69674
-1.51366 -2.66929
-1.55126 -2.64083
-1.58733 -2.61055
-1.6229 -2.57941
-1.6561 -2.54635
-1.68681 -2.51154
-1.7149 -2.47481
-1.74078 -2.43653
-1.76355 -2.3962
-1.78312 -2.3546
-1.7994 -2.31149
-1.81245 -2.2677
-1.82309 -2.22367
-1.83291 -2.18014
-1.83744 -2.13965
-1.83881 -2.09587
-1.83853 -2.05199
-1.83473 -2.00705
-1.82552 -1.96242
-1.81773 -1.91833
-1.80465 -1.87371
-1.7914 -1.82915
-1.77194 -1.78913
-1.75138 -1.74584
-1.72972 -1.70332
-1.70646 -1.66141
-1.68189 -1.61998
-1.65659 -1.57882
-1.62925 -1.5381
-1.60173 -1.49782
-1.57331 -1.45877
-1.54384 -1.42033
-1.51398 -1.38237
-1.48306 -1.34579
-1.45206 -1.30979
-1.42105 -1.27407
-1.38919 -1.23901
-1.35727 -1.20406
-1.32498 -1.17006
-1.29237 -1.13667
-1.25928 -1.1038
-1.22588 -1.07103
-1.19259 -1.03796
-1.15923 -1.00495
-1.12561 -0.972839
-1.09181 -0.941234
-1.05858 -0.909177
-1.02478 -0.878242
-0.991763 -0.846382
-0.958678 -0.815635
-0.92448 -0.786145
-0.889956 -0.757019
-0.855099 -0.728137
-0.820956 -0.698129
-0.78642 -0.668937
-0.751782 -0.640917
-0.717391 -0.612448
-0.683414 -0.583769
-0.649051 -0.555491
-0.615891 -0.526608
-0.582361 -0.498176
-0.549059 -0.470282
-0.515616 -0.442966
-0.482782 -0.415678
-0.449823 -0.388814
-0.417797 -0.361426
-0.385389 -0.33456
-0.353086 -0.307961
-0.320316 -0.281484
-0.288293 -0.254481
-0.278687 -0.246367
-0.224902 -0.199979
-0.191331 -0.173947
-0.157088 -0.14815
-0.124255 -0.122645
-0.101191 -0.10354
-0.063449 -0.0748018
-0.0233325 -0.042273
0.0102579 -0.0170109
0.0333242 0.00253646
0.0773406 0.0382496
0.109505 0.0664626
0.136762 0.089351
0.177782 0.125343
0.197664 0.143477
0.241006 0.174681
0.283555 0.20906
0.318503 0.23776
0.342793 0.258034
0.384112 0.293775
0.423162 0.325445
0.451766 0.347905
0.491444 0.379309
0.531338 0.410603
0.556022 0.43132
0.598019 0.466514
0.636905 0.497791
0.672541 0.526137
0.704158 0.551844
0.742568 0.584
0.766679 0.605281
0.804601 0.638392
0.846443 0.674055
0.881506 0.703882
0.912787 0.731037
0.950027 0.764942
0.98379 0.796374
1.01115 0.820814
1.0528 0.857306
1.08706 0.88814
1.11463 0.91302
1.15169 0.948371
1.18843 0.984124
1.22181 1.01629
1.24841 1.04215
1.28437 1.07786
1.31978 1.11388
1.34178 1.1373
1.37577 1.17419
1.41311 1.21431
1.44356 1.24817
1.46703 1.2759
1.50104 1.31794
1.5286 1.35
1.54896 1.37741
1.57946 1.416
1.60935 1.45474
1.63028 1.48399
1.65538 1.52311
1.68323 1.56212
1.6979 1.58709
1.71946 1.63309
1.74161 1.67697
1.7567 1.70938
1.77521 1.75657
1.79536 1.7961
1.80673 1.82538
1.82437 1.87655
1.83683 1.92462
1.84505 1.96003
1.85294 2.00943
1.85848 2.06019
1.85925 2.09258
1.85719 2.1442
1.85089 2.20047
1.84231 2.24712
1.83058 2.29349
1.81969 2.32516
1.79708 2.37779
1.77217 2.4242
1.74694 2.46527
1.72769 2.4928
1.69083 2.53726
1.65347 2.57551
1.61652 2.60801
1.58572 2.63316
1.53752 2.66832
1.49667 2.69489
1.46751 2.71272
1.4168 2.7417
1.36925 2.76553
1.33414 2.78116
1.28578 2.8019
1.23725 2.82198
1.20595 2.8341
1.15188 2.85287
1.10164 2.86808
1.06476 2.8775
1.00969 2.89208
0.963519 2.90296
0.926422 2.91158
0.879748 2.92128
0.828661 2.93068
0.777118 2.93848
0.74445 2.944
0.692791 2.95044
0.636152 2.95736
0.588936 2.96222
0.555505 2.96453
0.493692 2.96864
0.460177 2.97084
0.407649 2.97434
0.35068 2.97785
0.303486 2.98044
0.270487 2.98171
0.214019 2.98537
0.162198 2.98896
0.129455 2.99114
0.0734595 2.99454
0.0215903 2.9969
-0.0253383 2.9993
-0.0672272 3.00093
-0.11826 3.00323
-0.164553 3.00352
-0.201676 3.00326
-0.257216 3.00166
-0.285373 3.00133
-0.346156 3.00028
-0.394286 2.99805
-0.440259 2.99691
-0.472172 2.99372
-0.517843 2.98913
-0.581223 2.98144
-0.617933 2.97692
-0.664842 2.96876
-0.703457 2.96589
-0.746936 2.95688
-0.790743 2.95076
-0.834827 2.94358
-0.878879 2.93458
-0.922614 2.92471
-0.966924 2.91349
-1.00668 2.90274
-1.04463 2.88884
-1.08423 2.87422
-1.12452 2.85886
-1.16539 2.84328
-1.20842 2.82664
-1.25302 2.81294
-1.29442 2.79636
-1.33402 2.77699
-1.37343 2.75692
-1.41277 2.73665
-1.45122 2.71965
-1.48674 2.69483
-1.52502 2.67117
-1.56311 2.64572
-1.59573 2.61767
-1.63172 2.59097
-1.66312 2.55962
-1.69242 2.52545
-1.72213 2.48848
-1.74907 2.44938
-1.77332 2.412
-1.79655 2.37104
-1.81851 2.32855
-1.8364 2.28433
-1.85095 2.23872
-1.86091 2.19192
-1.86738 2.14413
-1.8712 2.09586
-1.8705 2.04727
-1.86683 1.99852
-1.85881 1.95005
-1.84706 1.90236
-1.83298 1.85505
-1.81722 1.80875
-1.7988 1.76339
-1.77856 1.71879
-1.75938 1.67842
-1.73889 1.63974
-1.71468 1.60221
-1.69229 1.56677
-1.66494 1.53106
-1.64514 1.49962
-1.61947 1.46582
-1.59452 1.43211
-1.56826 1.40109
-1.53987 1.36548
-1.51439 1.32861
-1.48571 1.29838
-1.45578 1.26369
-1.4255 1.22826
-1.39312 1.19325
-1.36105 1.15754
-1.32832 1.1224
-1.29494 1.08681
-1.26027 1.05202
-1.22425 1.01833
-1.18772 0.985243
-1.15177 0.955511
-1.11866 0.92271
-1.0828 0.892063
-1.04996 0.86416
-1.01672 0.834139
-0.984157 0.803272
-0.950498 0.77376
-0.919431 0.743894
-0.886934 0.712878
-0.855691 0.68505
-0.820529 0.65635
-0.786114 0.626544
-0.751554 0.597062
-0.71657 0.566179
-0.681393 0.535634
-0.644963 0.506134
-0.608625 0.47689
-0.572944 0.448015
-0.538511 0.418471
-0.503651 0.389266
-0.468253 0.360274
-0.43176 0.332189
-0.395791 0.303862
-0.360693 0.275484
-0.32554 0.245385
-0.291096 0.216629
-0.255428 0.187716
-0.219402 0.158344
-0.18352 0.12889
-0.147336 0.0992681
-0.110576 0.0714761
-0.0748501 0.0426353
-0.0365729 0.0165294
0.000360777 -0.0111201
0.037587 -0.0382425
0.0742688 -0.0663954
0.110332 -0.0951581
0.148201 -0.122193
0.185166 -0.150275
0.221713 -0.178981
0.257295 -0.208677
0.292852 -0.23866
0.328415 -0.268462
0.364817 -0.297711
0.400771 -0.327072
0.435973 -0.356732
0.471165 -0.387379
0.506413 -0.41815
0.542177 -0.448763
0.578373 -0.479411
0.614189 -0.511207
0.649745 -0.543134
0.685665 -0.575141
0.721447 -0.606844
0.758212 -0.638574
0.779919 -0.657627
0.829738 -0.702499
0.863812 -0.732077
0.896427 -0.765515
0.93187 -0.796085
0.964041 -0.825843
0.997848 -0.857286
1.03054 -0.89035
1.06571 -0.92211
1.096 -0.954615
1.12948 -0.987046
1.16117 -1.02119
1.19586 -1.04975
1.22979 -1.08226
1.26491 -1.11512
1.29895 -1.14727
1.33409 -1.17987
1.36762 -1.21287
1.40149 -1.24774
1.43285 -1.28268
1.46518 -1.31823
1.49706 -1.35461
1.52807 -1.3914
1.55986 -1.42888
1.58851 -1.46763
1.61802 -1.50645
1.64632 -1.54636
1.67295 -1.58698
1.69831 -1.62819
1.72263 -1.67018
1.74595 -1.71262
1.76648 -1.75572
1.78555 -1.80017
1.80225 -1.84563
1.81395 -1.88209
1.82833 -1.93752
1.83678 -1.98417
1.84098 -2.0218
1.84365 -2.07889
1.84242 -2.1265
1.83922 -2.16461
1.82916 -2.22117
1.82092 -2.25382
1.80372 -2.30874
1.78431 -2.35854
1.76954 -2.38901
1.75628 -2.41476
1.73298 -2.44908
1.70743 -2.48129
1.67856 -2.51252
1.64726 -2.54197
1.56665 -2.62134
1.52469 -2.65054
1.48188 -2.67899
1.43815 -2.70516
1.39389 -2.72948
1.34852 -2.75191
1.30728 -2.77106
1.25573 -2.79238
1.20817 -2.80964
1.16052 -2.82539
1.11256 -2.84007
1.06412 -2.85395
1.02974 -2.8628
0.984001 -2.87377
0.93696 -2.88434
0.891205 -2.89406
0.842855 -2.90354
0.796693 -2.91158
0.749919 -2.91869
0.702536 -2.92499
0.654713 -2.93042
0.604987 -2.93516
0.556885 -2.93916
0.50814 -2.94289
0.458846 -2.94647
0.408701 -2.94997
0.357607 -2.95341
0.308576 -2.95647
0.259389 -2.95945
0.210404 -2.96236
0.16145 -2.96506
0.111827 -2.96753
0.0643748 -2.96958
0.0168083 -2.97136
-0.0305345 -2.9729
-0.0779228 -2.97415
-0.125699 -2.97486
-0.17103 -2.97496
-0.21757 -2.97475
-0.26322 -2.9743
-0.307802 -2.97351
-0.351804 -2.9722
-0.395225 -2.9703
-0.439637 -2.9678
-0.484123 -2.96473
-0.528658 -2.96106
-0.573111 -2.95675
-0.618041 -2.95172
-0.661694 -2.94633
-0.705586 -2.94061
-0.748919 -2.93451
-0.79124 -2.92794
-0.833484 -2.92068
-0.982221 -2.91457
-1.02708 -2.90334
-1.07105 -2.89173
-1.11486 -2.87835
-1.15836 -2.86363
-1.20082 -2.84675
-1.24313 -2.82816
-1.28534 -2.8082
-1.32736 -2.78671
-1.36952 -2.76454
-1.41031 -2.74035
-1.44985 -2.71413
-1.48896 -2.68735
-1.5268 -2.65886
-1.5637 -2.62973
-1.59882 -2.59941
-1.63228 -2.56785
-1.66406 -2.53513
-1.69395 -2.50044
-1.72125 -2.46425
-1.74555 -2.42632
-1.76678 -2.38705
-1.78558 -2.34662
-1.80211 -2.30478
-1.81506 -2.26234
-1.82391 -2.22006
-1.83434 -2.17914
-1.83771 -2.14129
-1.84005 -2.10013
-1.84033 -2.05899
-1.83774 -2.01774
-1.82987 -1.97644
-1.8236 -1.93668
-1.81322 -1.89501
-1.80096 -1.85361
-1.78763 -1.81506
-1.76691 -1.77679
-1.74813 -1.73605
-1.72723 -1.69629
-1.70524 -1.65662
-1.68197 -1.61792
-1.65734 -1.57913
-1.6322 -1.53998
-1.6059 -1.50198
-1.57876 -1.46457
-1.55116 -1.428
-1.52281 -1.39227
-1.49352 -1.35667
-1.46342 -1.32142
-1.43296 -1.28618
-1.4016 -1.25126
-1.37002 -1.21656
-1.33716 -1.18243
-1.30063 -1.1449
-1.27044 -1.11435
-1.23616 -1.08047
-1.20164 -1.0469
-1.16691 -1.01405
-1.13229 -0.980943
-1.09773 -0.948229
-1.06327 -0.915088
-1.02797 -0.883191
-0.993101 -0.851317
-0.95823 -0.81973
-0.923297 -0.788779
-0.889007 -0.757536
-0.853905 -0.727275
-0.818638 -0.697544
-0.783006 -0.668264
-0.747298 -0.639081
-0.712499 -0.609163
-0.677629 -0.579185
-0.641994 -0.549863
-0.606994 -0.520339
-0.571938 -0.491095
-0.536954 -0.462117
-0.502566 -0.432315
-0.467681 -0.403229
-0.432834 -0.374716
-0.411816 -0.357626
-0.37805 -0.329518
-0.343207 -0.300599
-0.30985 -0.273005
-0.276221 -0.245456
-0.242928 -0.21842
-0.210278 -0.191982
-0.176935 -0.16498
-0.141488 -0.136178
-0.108331 -0.109302
-0.0734552 -0.0809456
-0.0386979 -0.0520745
-0.00336337 -0.0221428
0.0299316 0.0062364
0.063543 0.0349156
0.0991399 0.0649236
0.133959 0.0938046
0.169557 0.123006
0.204015 0.151056
0.241624 0.181534
0.277967 0.210703
0.313812 0.239293
0.350464 0.268365
0.386956 0.297113
0.42471 0.326844
0.461123 0.355512
0.497069 0.383842
0.533676 0.412942
0.570028 0.442094
0.663913 0.509965
0.700098 0.540526
0.737527 0.570438
0.755944 0.5856
0.790767 0.614702
0.825331 0.644254
0.859468 0.673877
0.894143 0.704286
0.928323 0.734744
0.963044 0.766278
0.996888 0.797578
1.0312 0.829914
1.06381 0.86107
1.09612 0.892413
1.1287 0.92478
1.16064 0.957217
1.19146 0.989138
1.22184 1.02115
1.25228 1.05363
1.28202 1.08586
1.31122 1.11808
1.34094 1.15148
1.37109 1.18594
1.39982 1.21917
1.42851 1.25267
1.4575 1.28693
1.48618 1.32125
1.51389 1.35474
1.53916 1.38603
1.56713 1.4219
1.59446 1.45816
1.62097 1.49482
1.69655 1.5644
1.71935 1.59925
1.74043 1.63828
1.76267 1.67922
1.78314 1.72185
1.79948 1.76313
1.81956 1.8054
1.83558 1.84943
1.84918 1.89454
1.85861 1.94038
1.86548 1.9869
1.86987 2.03366
1.87193 2.08053
1.87132 2.1281
1.86614 2.17514
1.85767 2.22187
1.84497 2.26764
1.82991 2.31321
1.81112 2.35799
1.78857 2.40098
1.76349 2.44287
1.73448 2.4827
1.70226 2.52055
1.66785 2.55562
1.6316 2.5889
1.59359 2.6205
1.55447 2.65132
1.51365 2.68034
1.47138 2.70598
1.42793 2.73017
1.38364 2.75239
1.33863 2.77361
1.29326 2.79486
1.24731 2.81457
1.20068 2.83177
1.15329 2.84782
1.10601 2.8634
1.05825 2.87821
1.01039 2.89082
0.962253 2.9024
0.913782 2.9126
0.865255 2.92302
0.816499 2.93266
0.767874 2.94125
0.718862 2.94929
0.669729 2.95491
0.62056 2.96052
0.571831 2.9654
0.523197 2.96948
0.474329 2.97311
0.425764 2.97595
0.376931 2.9784
0.32858 2.98162
0.280419 2.98428
0.231911 2.98667
0.183238 2.98937
0.13428 2.99129
0.0855483 2.99404
0.0373338 2.99595
-0.0107748 2.99796
-0.0588233 2.99965
-0.107126 3.00054
-0.154984 3.00094
-0.202955 3.00095
-0.236024 3.00045
-0.293008 2.99963
-0.344816 2.99838
-0.389256 2.99525
-0.421677 2.99605
-0.480604 2.99014
-0.512357 2.98679
-0.552594 2.98204
-0.580164 2.97881
-0.659957 2.96657
-0.698226 2.96316
-0.741367 2.95581
-0.785359 2.95022
-0.82996 2.94281
-0.874622 2.93361
-0.920139 2.92368
-0.965055 2.91281
-1.00635 2.90061
-1.04486 2.88864
-1.085 2.87415
-1.12591 2.85882
-1.16766 2.84307
-1.21102 2.82659
-1.25503 2.81254
-1.29703 2.79824
-1.33531 2.77837
-1.37408 2.7585
-1.41256 2.73757
-1.44955 2.71937
-1.48477 2.69526
-1.52182 2.67199
-1.56023 2.64836
-1.59258 2.6212
-1.62442 2.59393
-1.65538 2.56389
-1.68415 2.53167
-1.71293 2.49703
-1.74162 2.46089
-1.76292 2.42322
-1.78819 2.38657
-1.80983 2.34626
-1.82689 2.30829
-1.84528 2.25998
-1.85734 2.21481
-1.86675 2.16878
-1.87193 2.12196
-1.87359 2.07446
-1.87228 2.02601
-1.86631 1.97738
-1.85615 1.92896
-1.84366 1.88109
-1.82901 1.83376
-1.81219 1.78727
-1.79209 1.74236
-1.77054 1.69844
-1.75038 1.66312
-1.7296 1.62443
-1.70822 1.58692
-1.68499 1.554
-1.66367 1.52397
-1.64117 1.49112
-1.61624 1.45953
-1.5943 1.42865
-1.56947 1.40089
-1.54369 1.36794
-1.52078 1.33262
-1.49174 1.30731
-1.46469 1.27439
